,QDHtot_kW,Tindoor0_Cdeg,Tindoor1_Cdeg,QDHapt0_W,QDHapt1_W,Tthermo0_Cdeg,Tthermo1_Cdeg,TsetP_Cdeg,COG_MDOTtoTES_kgs,COG_MDOTfromTES_kgs,COG_MDOTtoLOAD_kgs,HOB_Q_kW,HOB_Flag,HOB_mdotOUT
2000-01-03 11:00:00,47603.18381885542,20.082628112479,20.08357375306673,1312.216756559613,1308.669934304557,19.0,19.0,80.02,32.28205787838776,0.0,474.7179421216123,0.0,1.0,0.0
2000-01-03 12:00:00,41834.15760548294,20.07424670731906,19.89475049014434,1246.255520398019,1135.489476476289,19.0,19.0,79.12,89.81308904801125,0.0,417.1869109519888,8766.64893441002,-1.0,417.1869109519888
2000-01-03 13:00:00,43418.29348891464,20.22967896412381,19.98715141264719,1258.689023031841,1155.686376584731,19.0,19.0,78.22,74.01545396759005,0.0,432.98454603241,0.0,-1.0,0.0
2000-01-03 14:00:00,43105.99803052042,20.12018020940706,19.87708362168097,1266.328005889264,1169.973708239271,19.0,19.0,78.94,77.1297888810625,0.0,429.8702111189375,0.0,-1.0,0.0
2000-01-03 15:00:00,43108.618953390825,19.97414807058473,19.72303849830195,1271.452580483489,1180.06414881489,19.0,19.0,79.48,77.10365199215892,0.0,429.8963480078411,0.0,-1.0,0.0
2000-01-03 16:00:00,43388.01266864519,19.86653496131747,19.59626345766788,1276.216197082681,1188.453055262783,19.0,19.0,80.2,74.3174263892783,0.0,432.68257361072176,0.0,-1.0,0.0
2000-01-03 17:00:00,44502.61003270728,19.86647477035384,19.59470099219319,1280.637950557713,1195.666130665461,19.0,19.0,80.2,63.20221676400741,0.0,443.79778323599254,0.0,-1.0,0.0
2000-01-03 18:00:00,42952.60117546271,20.311182386886,20.04577636240246,1283.721432568829,1200.818946607817,19.0,19.0,80.2,78.65952352284357,0.0,428.34047647715647,0.0,-1.0,0.0
2000-01-03 19:00:00,7214.643830561409,19.27470148553982,19.57556850558314,1.004198425e-315,401.3333632076884,20.0,20.0,80.2,435.05269316819886,0.0,71.94730683180124,0.0,1.0,0.0
2000-01-03 20:00:00,0.0,19.17776877255603,19.13095477415145,1.004199295e-315,9.54882294e-316,20.0,20.0,80.2,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-03 21:00:00,0.0,18.98774491751667,18.88249322194495,1.004199057e-315,9.54883006e-316,20.0,20.0,80.2,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 22:00:00,0.0,18.886242404446,18.78564097915282,1.00419977e-315,9.5488332e-316,21.0,21.0,80.2,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 23:00:00,0.0,18.69634311102137,18.59779744814789,1.004198425e-315,9.5488348e-316,22.0,22.0,79.48,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 00:00:00,0.0,18.43818529617344,18.3320603585597,1.004198425e-315,9.5488332e-316,22.0,22.0,78.94,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 01:00:00,0.0,17.9722728893644,17.85720298930047,1.004199057e-315,9.54883006e-316,22.0,22.0,78.22,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 02:00:00,0.0,17.77248345066809,17.67500297050094,1.004199057e-315,9.5488253e-316,22.0,22.0,79.48,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 03:00:00,0.0,17.66318778199554,17.57120392559601,1.004199295e-315,9.5488245e-316,22.0,22.0,80.56,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 04:00:00,0.0,17.55437060818036,17.46334303726405,1.004198425e-315,9.54882294e-316,22.0,22.0,81.82,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 05:00:00,0.0,17.44046715619294,17.35225113098539,1.004198425e-315,9.54882294e-316,22.0,22.0,82.53999999999999,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 06:00:00,52749.839364283966,21.54284980779985,21.44633942742751,1464.38915856594,1537.574254300992,22.0,22.0,83.25999999999999,0.0,19.042444672762027,507.0,16002.157079999984,-1.0,507.0
2000-01-04 07:00:00,65365.9544765845,21.87196024057035,21.63682251849365,1840.183741779691,1902.701724601035,20.0,20.0,83.98,0.0,144.85537824608133,507.0,0.0,1.0,0.0
2000-01-04 08:00:00,59364.545568076726,22.11982355418998,21.99872636470795,1715.047218875201,1668.512406525022,20.0,20.0,84.52,0.0,85.00693412255451,507.0,19058.27196000001,1.0,507.0
2000-01-04 09:00:00,58626.54203543781,19.85073483070462,19.52658556858344,1714.285714285714,1562.281486564669,20.0,20.0,85.24,0.0,77.64726844087826,507.0,20204.315039999994,1.0,507.0
2000-01-04 10:00:00,61456.03351669181,20.10678371935757,20.02143077800769,1861.990186841083,1618.983087630325,20.0,20.0,85.78,0.0,105.86408642380688,507.0,21732.37247999999,-1.0,507.0
2000-01-04 11:00:00,50755.02938980304,20.09012634611146,20.09514202531285,1400.469430542423,1448.862968977111,20.0,20.0,86.32,0.8505962976777793,0.0,506.1494037023222,0.0,-1.0,0.0
2000-01-04 12:00:00,54179.56331176375,20.08793990108172,20.09481804911506,1466.940052954943,1514.816315106203,20.0,20.0,86.68,0.0,33.300222319161534,507.0,0.0,-1.0,0.0
2000-01-04 13:00:00,52867.24109834331,20.09112433588599,20.09370675628602,1486.335330579275,1528.396802540443,20.0,20.0,87.22,0.0,20.21322160623703,507.0,0.0,-1.0,0.0
2000-01-04 14:00:00,58322.21879747348,20.09495261560017,20.09581578511557,1634.669472752095,1677.173076917337,20.0,20.0,88.30000000000001,0.0,74.6124356904709,507.0,0.0,-1.0,0.0
2000-01-04 15:00:00,60246.26530120127,20.09558541335688,20.09950987787723,1724.540324176872,1765.107035782971,20.0,20.0,89.56,0.0,93.79979509671062,507.0,0.0,-1.0,0.0
2000-01-04 16:00:00,64015.79051206107,20.09819489288494,20.08226545198682,1807.690825054429,1829.153137850408,20.0,20.0,90.64,0.0,131.39100449272527,507.0,0.0,-1.0,0.0
2000-01-04 17:00:00,65431.80598886741,20.08948591883143,20.05860251811259,1805.441410168991,1809.309555256865,20.0,20.0,91.17999999999999,0.0,145.5120758005431,507.0,0.0,-1.0,0.0
2000-01-04 18:00:00,57663.62685360759,20.08504689704025,20.08776025294209,1592.394558414627,1613.681396759226,20.0,20.0,91.9,0.0,68.04469405619193,507.0,0.0,-1.0,0.0
2000-01-04 19:00:00,27082.80541055312,20.44566043451201,20.60317757107569,731.66647662085,828.5499914859901,20.0,20.0,92.44,236.91945874227108,0.0,270.08054125772895,0.0,1.0,0.0
2000-01-04 20:00:00,30147.585272600172,20.75861813520616,20.70518248374854,924.9051533023031,748.9263870185475,20.0,20.0,92.62,206.3562511488072,0.0,300.64374885119287,21948.148138132663,1.0,300.64374885119287
2000-01-04 21:00:00,0.0,19.24032346119171,18.89663866722183,1.00419985e-315,9.54883006e-316,20.0,20.0,92.97999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 22:00:00,0.0,18.81573126728764,18.59559536936455,1.004199295e-315,9.54882294e-316,21.0,21.0,93.16,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-04 23:00:00,0.0,18.33830311512706,18.19848834494097,1.004199057e-315,9.54883006e-316,22.0,22.0,93.16,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 00:00:00,0.0,17.87435496698684,17.76219213798989,1.004199057e-315,9.54882294e-316,22.0,22.0,93.33999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 01:00:00,0.0,17.3946713603337,17.28970772130696,1.004198425e-315,9.54882294e-316,22.0,22.0,93.33999999999999,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 02:00:00,0.0,17.23471073385492,17.13227097776112,1.00419977e-315,9.5488111e-316,22.0,22.0,93.52,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 03:00:00,0.0,17.11592035206219,17.01950457102911,1.004198425e-315,9.54882294e-316,22.0,22.0,93.69999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 04:00:00,0.0,16.98674219321161,16.89472371672051,1.004199057e-315,9.54883164e-316,22.0,22.0,93.88,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 05:00:00,0.0,16.87220400369088,16.78353775901712,1.004198425e-315,9.5488332e-316,22.0,22.0,93.52,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 06:00:00,63991.743087752664,21.30993489773086,21.16118237686947,1742.769354510323,1763.129414922892,22.0,22.0,93.33999999999999,0.0,131.15119398337896,507.0,39305.033039999995,-1.0,507.0
2000-01-05 07:00:00,66042.90822720609,21.48220744143061,21.06012250101092,1995.375230314656,1822.455140444538,20.0,20.0,92.97999999999999,0.0,151.6062311430712,507.0,0.0,1.0,0.0
2000-01-05 08:00:00,64316.55555893029,21.95286174878072,21.74891370465168,1834.628747986582,1791.869884041548,20.0,20.0,92.44,0.0,134.39035354217842,507.0,38158.98995999998,1.0,507.0
2000-01-05 09:00:00,63552.702860036305,19.51100938740752,19.09957825729252,1851.249096687622,1676.094517046949,20.0,20.0,92.08,0.0,126.77290966094415,507.0,37012.946879999996,1.0,507.0
2000-01-05 10:00:00,70230.8815380386,19.67321400897412,19.21737717535542,1978.822914567996,1828.362743794309,20.0,20.0,91.53999999999999,0.0,193.37037194834787,507.0,36248.91816,-1.0,507.0
2000-01-05 11:00:00,62354.70776591791,20.01747162639398,19.84306135166601,1772.981886388884,1817.25518238956,20.0,20.0,90.82000000000001,0.0,114.82602459713513,507.0,0.0,-1.0,0.0
2000-01-05 12:00:00,63107.56924999599,20.10083939279967,20.11011177795166,1709.567897063397,1805.397813246099,20.0,20.0,89.92,0.0,122.33385969859573,507.0,0.0,-1.0,0.0
2000-01-05 13:00:00,60864.74635685126,20.10147385038279,20.10351059422971,1667.405561815594,1716.275891446807,20.0,20.0,89.2,0.0,99.96753494940492,507.0,0.0,-1.0,0.0
2000-01-05 14:00:00,66598.32546458936,20.10252226886766,20.03916367774942,1798.725121749102,1811.066134841026,20.0,20.0,89.92,0.0,157.145073439318,507.0,0.0,-1.0,0.0
2000-01-05 15:00:00,65965.28625937499,20.10606747298429,19.92573425043578,1871.088354157621,1800.920986648971,20.0,20.0,90.82000000000001,0.0,150.83215390962695,507.0,0.0,-1.0,0.0
2000-01-05 16:00:00,64275.16262272731,20.10585450657175,19.81872489841696,1914.030504645259,1796.727310021569,20.0,20.0,91.53999999999999,0.0,133.97756666666783,507.0,0.0,-1.0,0.0
2000-01-05 17:00:00,64409.91023886479,20.10428048879156,19.78093636062618,1903.973080182993,1796.508761826761,20.0,20.0,92.08,0.0,135.32132365781496,507.0,0.0,-1.0,0.0
2000-01-05 18:00:00,59292.42876697666,20.09067800810031,20.00953742533866,1660.164732356304,1674.172120762156,20.0,20.0,92.44,0.0,84.28775660798922,507.0,0.0,-1.0,0.0
2000-01-05 19:00:00,27731.724830583888,20.58648110934546,20.60408576257483,719.9612532516841,825.4819444990851,20.0,20.0,92.97999999999999,230.44817537494689,0.0,276.5518246250531,0.0,1.0,0.0
2000-01-05 20:00:00,28385.254927985043,20.56093196176821,20.85869112332724,810.6151487775619,746.474037596222,20.0,20.0,91.9,223.93091249342783,0.0,283.0690875065722,21304.99106143914,1.0,283.0690875065722
2000-01-05 21:00:00,0.0,18.99760368933175,18.89959505880286,1.00419985e-315,9.54882294e-316,20.0,20.0,90.64,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 22:00:00,0.0,18.72585741923803,18.63440715487643,1.004199927e-315,9.54883243e-316,21.0,21.0,89.56,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 23:00:00,0.0,18.25909413290194,18.26927895791164,1.00419977e-315,9.54882294e-316,22.0,22.0,88.48,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 00:00:00,0.0,17.99521695222389,17.8698689245309,1.00419977e-315,9.54882294e-316,22.0,22.0,87.58000000000001,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-06 01:00:00,0.0,17.524785041495,17.4319660924093,1.004198425e-315,9.54883006e-316,22.0,22.0,86.5,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 02:00:00,0.0,17.39901256058241,17.31524166589175,1.004199057e-315,9.54882294e-316,22.0,22.0,85.05999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 03:00:00,0.0,17.37800622278165,17.28938397997019,1.004199057e-315,9.54883243e-316,22.0,22.0,83.44,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 04:00:00,0.0,17.35989962351625,17.27252704836064,1.004199057e-315,9.54882294e-316,22.0,22.0,82.0,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 05:00:00,0.0,17.29738242794474,17.21432425529836,1.004198425e-315,9.54883006e-316,22.0,22.0,81.64,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 06:00:00,51107.14109172682,21.48439160522712,21.39903250243816,1456.173304428981,1486.591471248243,22.0,22.0,81.1,0.0,2.6608020825468977,507.0,14092.085280000003,-1.0,507.0
2000-01-06 07:00:00,68122.32403951164,21.8734045882842,21.58850566580458,1896.52772698984,1837.354281757804,20.0,20.0,80.74000000000001,0.0,172.34299528440823,507.0,0.0,1.0,0.0
2000-01-06 08:00:00,59700.27995455466,22.11972717921447,21.98821311979898,1671.119037500166,1638.320264504326,20.0,20.0,81.1,0.0,88.35501137853142,507.0,12182.01348000002,1.0,507.0
2000-01-06 09:00:00,56061.15891881824,19.96451419818028,19.70949448838436,1621.439616087865,1542.450198695543,20.0,20.0,81.28,0.0,52.064244445639126,507.0,12946.042199999989,1.0,507.0
2000-01-06 10:00:00,56207.930750623666,20.10395197374146,20.00613227209612,1674.910496584739,1476.555895083398,20.0,20.0,81.64,0.0,53.52791171294498,507.0,13328.056560000003,-1.0,507.0
2000-01-06 11:00:00,48155.45017203765,20.08765721978762,20.09265399975603,1331.64770707473,1381.079144886046,20.0,20.0,81.64,26.774637456741516,0.0,480.22536254325854,0.0,-1.0,0.0
2000-01-06 12:00:00,48273.12473002397,20.08443841104138,20.08546304574674,1333.179835123604,1365.768979523199,20.0,20.0,81.46000000000001,25.601139813913015,0.0,481.398860186087,0.0,-1.0,0.0
2000-01-06 13:00:00,48174.12307131135,20.07973207390069,20.08405328170917,1308.412294577263,1346.650880773001,20.0,20.0,81.46000000000001,26.58842385498124,0.0,480.4115761450187,0.0,-1.0,0.0
2000-01-06 14:00:00,51560.34782814401,20.08393939714473,20.0866234492909,1420.347925311374,1456.63119071845,20.0,20.0,81.82,0.0,7.180360481718903,507.0,0.0,-1.0,0.0
2000-01-06 15:00:00,53261.74175352777,20.08690191787164,20.08748963540156,1474.205972013967,1507.586952343042,20.0,20.0,82.36,0.0,24.147339540527273,507.0,0.0,-1.0,0.0
2000-01-06 16:00:00,56867.05827590701,20.08494427794845,20.09192101235894,1514.88064625393,1548.67251264278,20.0,20.0,82.72,0.0,60.10099437877969,507.0,0.0,-1.0,0.0
2000-01-06 17:00:00,54195.143383392984,20.08555512966889,20.08942500964026,1540.680886698202,1564.785465410068,20.0,20.0,83.62,0.0,33.455593009295946,507.0,0.0,-1.0,0.0
2000-01-06 18:00:00,47961.11052602285,20.07404277338123,20.07899490260632,1344.400847410283,1357.216566327229,20.0,20.0,84.52,28.71266994615032,0.0,478.28733005384964,0.0,-1.0,0.0
2000-01-06 19:00:00,24067.675676836094,20.56859676546325,20.4629787634372,629.3209526841581,690.0074959220808,20.0,20.0,85.41999999999999,266.9875354463028,0.0,240.01246455369727,0.0,1.0,0.0
2000-01-06 20:00:00,21761.901727948974,20.72164866881976,20.47928264080936,630.9876992654728,579.1353741411023,20.0,20.0,84.52,289.98163324000745,0.0,217.01836675999257,9465.933163541356,1.0,217.01836675999257
2000-01-06 21:00:00,0.0,19.22457604626558,19.12393143410746,1.004198425e-315,9.5488253e-316,20.0,20.0,83.44,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 22:00:00,0.0,19.01390368011818,18.94292417227296,1.004199295e-315,9.54883243e-316,20.0,21.0,82.53999999999999,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 23:00:00,0.0,18.56559675633356,18.51701215481582,1.004199057e-315,9.5488245e-316,21.0,22.0,83.08,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-07 00:00:00,0.0,18.26051093350248,18.21176166794233,1.00419985e-315,9.5488111e-316,22.0,22.0,83.8,507.0,0.0,0.0,0.0,1.0,0.0
