 TIME                    	HPT_Power                	LPT_Power                	Cond_Heat                	Cond_TES_FGC_Heat        	FGC_Heat                 	TES_Heat                 	DeaPumps_Power           	CondPump_Power           	mdot_FUEL                	ToTES                    	
  +7.0780000000000000E+03	  +2.5805710256121337E+07	  +1.7752941711126871E+07	  +0.0000000000000000E+00	  +8.6945159645999998E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7572498151067607E+06	  +4.8854055147745341E+04	  +1.1657067004886801E+02	  +0.0000000000000000E+00	
  +7.0790000000000000E+03	  +2.5776332127384849E+07	  +1.7798840522793781E+07	  +0.0000000000000000E+00	  +8.6890673790000007E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571358325275527E+06	  +4.8843535050100596E+04	  +1.1659164535754131E+02	  +0.0000000000000000E+00	
  +7.0800000000000000E+03	  +2.5785770761574995E+07	  +1.7804083291992817E+07	  +0.0000000000000000E+00	  +8.6891957675999999E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571157337767151E+06	  +4.8836123583193679E+04	  +1.1658975147520319E+02	  +0.0000000000000000E+00	
  +7.0810000000000000E+03	  +2.5786395248685997E+07	  +1.7764350581037067E+07	  +0.0000000000000000E+00	  +8.6862253283999994E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571151989390873E+06	  +4.8802726120020867E+04	  +1.1659166327984042E+02	  +0.0000000000000000E+00	
  +7.0820000000000000E+03	  +2.5777696883811105E+07	  +1.7769493306795724E+07	  +0.0000000000000000E+00	  +8.6807924568000004E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571001222218524E+06	  +4.8820974244404104E+04	  +1.1659204782191856E+02	  +0.0000000000000000E+00	
  +7.0830000000000000E+03	  +2.5774329000150874E+07	  +1.7821237579180665E+07	  +0.0000000000000000E+00	  +8.6753938409999982E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571006013724450E+06	  +4.8768358347404072E+04	  +1.1658987690097564E+02	  +0.0000000000000000E+00	
  +7.0840000000000000E+03	  +2.5762772152517289E+07	  +1.7854180842351779E+07	  +0.0000000000000000E+00	  +8.6770999259999990E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571197662591289E+06	  +4.8780420777971609E+04	  +1.1659129260686555E+02	  +0.0000000000000000E+00	
  +7.0850000000000000E+03	  +2.7304866648285262E+07	  +1.8877893460580960E+07	  +0.0000000000000000E+00	  +9.0269708579999998E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7579871496894779E+06	  +5.0441967648023652E+04	  +1.1642513456493496E+02	  +0.0000000000000000E+00	
  +7.0860000000000000E+03	  +3.0171061860134844E+07	  +2.0777462615232892E+07	  +0.0000000000000000E+00	  +9.7679235960000008E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7599747532939273E+06	  +5.3313915324731315E+04	  +1.1616237047086128E+02	  +0.0000000000000000E+00	
  +7.0870000000000000E+03	  +3.1759975821312748E+07	  +2.1894644023168039E+07	  +0.0000000000000000E+00	  +1.0247146450200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7608270964681965E+06	  +5.4969102041063692E+04	  +1.1603725513308707E+02	  +0.0000000000000000E+00	
  +7.0880000000000000E+03	  +3.2329208888669565E+07	  +2.2237520175211783E+07	  +0.0000000000000000E+00	  +1.0386389991599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7609631012900700E+06	  +5.5436383817485286E+04	  +1.1601846555941938E+02	  +0.0000000000000000E+00	
  +7.0890000000000000E+03	  +3.2933503911574349E+07	  +2.2645803780772485E+07	  +0.0000000000000000E+00	  +1.0544249842199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7612648963209693E+06	  +5.5977588026668636E+04	  +1.1596352354160078E+02	  +0.0000000000000000E+00	
  +7.0900000000000000E+03	  +3.4973004321110263E+07	  +2.4171812154213287E+07	  +0.0000000000000000E+00	  +1.1100427786799999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7624306497860886E+06	  +5.7811215587332961E+04	  +1.1579715304836081E+02	  +0.0000000000000000E+00	
  +7.0910000000000000E+03	  +3.7343279835169934E+07	  +2.5908506528527580E+07	  +0.0000000000000000E+00	  +1.1777340416400000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7635060208955114E+06	  +5.9932880034111426E+04	  +1.1564381583501709E+02	  +0.0000000000000000E+00	
  +7.0920000000000000E+03	  +3.9003548301825471E+07	  +2.7149532537177991E+07	  +0.0000000000000000E+00	  +1.2249130028399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7640394009001292E+06	  +6.1357835014018587E+04	  +1.1555051136735339E+02	  +0.0000000000000000E+00	
  +7.0930000000000000E+03	  +4.0226787616195530E+07	  +2.8064880813133981E+07	  +0.0000000000000000E+00	  +1.2585795067800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7646083182605605E+06	  +6.2305938398207116E+04	  +1.1546041375117871E+02	  +0.0000000000000000E+00	
  +7.0940000000000000E+03	  +4.0498457210425273E+07	  +2.8213830301090442E+07	  +0.0000000000000000E+00	  +1.2682565895599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7647591967692256E+06	  +6.2464903621027392E+04	  +1.1546387680219591E+02	  +0.0000000000000000E+00	
  +7.0950000000000000E+03	  +4.0507690426217824E+07	  +2.8195090198582523E+07	  +0.0000000000000000E+00	  +1.2683316241800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7648243683879878E+06	  +6.2472227648949694E+04	  +1.1545918928215269E+02	  +0.0000000000000000E+00	
  +7.0960000000000000E+03	  +4.0794640750779897E+07	  +2.8389725049323924E+07	  +0.0000000000000000E+00	  +1.2756852901800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7648006201653134E+06	  +6.2894741122541447E+04	  +1.1545729053976858E+02	  +0.0000000000000000E+00	
  +7.0970000000000000E+03	  +4.1427207672154479E+07	  +2.8776647442926452E+07	  +0.0000000000000000E+00	  +1.2936137740200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7651963064631124E+06	  +6.3382389678010062E+04	  +1.1544664401275158E+02	  +0.0000000000000000E+00	
  +7.0980000000000000E+03	  +4.1767270564518787E+07	  +2.8882611703936018E+07	  +0.0000000000000000E+00	  +1.3044695175000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7651963064631124E+06	  +6.3634467611995482E+04	  +1.1540763653459493E+02	  +0.0000000000000000E+00	
  +7.0990000000000000E+03	  +4.1084901174658939E+07	  +2.8263144164945252E+07	  +0.0000000000000000E+00	  +1.2864150828000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7650687165251521E+06	  +6.3031224610908313E+04	  +1.1539987777907341E+02	  +0.0000000000000000E+00	
  +7.1000000000000000E+03	  +3.9281606489753880E+07	  +2.6772376030962996E+07	  +0.0000000000000000E+00	  +1.2367220830200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7644790098051198E+06	  +6.1614477554026802E+04	  +1.1548850314451938E+02	  +0.0000000000000000E+00	
  +7.1010000000000000E+03	  +3.7641979638980255E+07	  +2.5502004934367917E+07	  +0.0000000000000000E+00	  +1.1904675204599997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7637662543674486E+06	  +6.0301409079911638E+04	  +1.1557208141877916E+02	  +0.0000000000000000E+00	
  +7.1020000000000000E+03	  +3.7031977897150129E+07	  +2.5074507897230878E+07	  +0.0000000000000000E+00	  +1.1748662144999997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633501031739002E+06	  +5.9854779529294217E+04	  +1.1559926258040842E+02	  +0.0000000000000000E+00	
  +7.1030000000000000E+03	  +3.7012174621517099E+07	  +2.4995604961986016E+07	  +0.0000000000000000E+00	  +1.1717027902800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633501031739002E+06	  +5.9788231211397899E+04	  +1.1562870081775354E+02	  +0.0000000000000000E+00	
  +7.1040000000000000E+03	  +3.6997462159899384E+07	  +2.4879487648705136E+07	  +0.0000000000000000E+00	  +1.1690405019000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633266825981301E+06	  +5.9828074063718836E+04	  +1.1562745115838179E+02	  +0.0000000000000000E+00	
  +7.1050000000000000E+03	  +3.6937142852949224E+07	  +2.4751936674277283E+07	  +0.0000000000000000E+00	  +1.1676909421799998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633247777799435E+06	  +5.9799946776534081E+04	  +1.1562553973349674E+02	  +0.0000000000000000E+00	
  +7.1060000000000000E+03	  +3.6316368689993382E+07	  +2.4247329346345946E+07	  +0.0000000000000000E+00	  +1.1521145555999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7630258692938758E+06	  +5.9351353129939402E+04	  +1.1562526767414965E+02	  +0.0000000000000000E+00	
  +7.1070000000000000E+03	  +3.5777583334147394E+07	  +2.3829093230795845E+07	  +0.0000000000000000E+00	  +1.1368398447000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7627896934456204E+06	  +5.8926353653175662E+04	  +1.1566969058905534E+02	  +0.0000000000000000E+00	
  +7.1080000000000000E+03	  +3.5796475685991734E+07	  +2.3710371455177795E+07	  +0.0000000000000000E+00	  +1.1366456232600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7627896934456204E+06	  +5.8881247524861035E+04	  +1.1570500797560715E+02	  +0.0000000000000000E+00	
  +7.1090000000000000E+03	  +3.5796633096280552E+07	  +2.3630986508990031E+07	  +0.0000000000000000E+00	  +1.1367798958800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7627749697174819E+06	  +5.8842277666054142E+04	  +1.1570321804514501E+02	  +0.0000000000000000E+00	
  +7.1100000000000000E+03	  +3.5800285172707275E+07	  +2.3590101762356848E+07	  +0.0000000000000000E+00	  +1.1371151950200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7627715117009070E+06	  +5.8839199648966482E+04	  +1.1569767462027858E+02	  +0.0000000000000000E+00	
  +7.1110000000000000E+03	  +3.5788302587263517E+07	  +2.3615053600719988E+07	  +0.0000000000000000E+00	  +1.1371376367000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7628159178871983E+06	  +5.8812950303264646E+04	  +1.1570039333059326E+02	  +0.0000000000000000E+00	
  +7.1120000000000000E+03	  +3.6066424338719130E+07	  +2.3775699899081260E+07	  +0.0000000000000000E+00	  +1.1440003285800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7627948119530499E+06	  +5.9133263172702937E+04	  +1.1569998807098975E+02	  +0.0000000000000000E+00	
  +7.1130000000000000E+03	  +3.7256799959827326E+07	  +2.4588516585210573E+07	  +0.0000000000000000E+00	  +1.1764793199599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633498957722706E+06	  +6.0364479090514273E+04	  +1.1562261734040578E+02	  +0.0000000000000000E+00	
  +7.1140000000000000E+03	  +3.8092129370828524E+07	  +2.5205177401208356E+07	  +0.0000000000000000E+00	  +1.2018404007000002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7638542442766917E+06	  +6.0999674124464560E+04	  +1.1560046620731839E+02	  +0.0000000000000000E+00	
  +7.1150000000000000E+03	  +3.8081242852588579E+07	  +2.5275859930664904E+07	  +0.0000000000000000E+00	  +1.2022949799000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7638542442766917E+06	  +6.0942939152721934E+04	  +1.1555806620309625E+02	  +0.0000000000000000E+00	
  +7.1160000000000000E+03	  +3.8096769585922465E+07	  +2.5139885814457595E+07	  +0.0000000000000000E+00	  +1.2022723564200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7638797305494135E+06	  +6.0882915009653007E+04	  +1.1556007719347127E+02	  +0.0000000000000000E+00	
  +7.1170000000000000E+03	  +3.8095259416032746E+07	  +2.4962034802011758E+07	  +0.0000000000000000E+00	  +1.2027909337200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7638796683850868E+06	  +6.1025648367631962E+04	  +1.1556139114738474E+02	  +0.0000000000000000E+00	
  +7.1180000000000000E+03	  +3.8101439300510377E+07	  +2.4877209571976960E+07	  +0.0000000000000000E+00	  +1.2028727321999997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7638646504518290E+06	  +6.1021824755065245E+04	  +1.1556286609029756E+02	  +0.0000000000000000E+00	
  +7.1190000000000000E+03	  +3.8110356257319942E+07	  +2.4856483296724584E+07	  +0.0000000000000000E+00	  +1.2028134634200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7638528075791677E+06	  +6.1007059160954886E+04	  +1.1556029055000222E+02	  +0.0000000000000000E+00	
  +7.1200000000000000E+03	  +3.7543063860217854E+07	  +2.4439134039595950E+07	  +0.0000000000000000E+00	  +1.1877961744800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7636220767691808E+06	  +6.0519289131211102E+04	  +1.1556017261720180E+02	  +0.0000000000000000E+00	
  +7.1210000000000000E+03	  +3.6830130554746941E+07	  +2.3989149005493648E+07	  +0.0000000000000000E+00	  +1.1679833539800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633138337797467E+06	  +5.9990303340588820E+04	  +1.1559129866010790E+02	  +0.0000000000000000E+00	
  +7.1220000000000000E+03	  +3.6734459395392194E+07	  +2.3957359279667366E+07	  +0.0000000000000000E+00	  +1.1638955057400002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633138337797467E+06	  +5.9972851804836406E+04	  +1.1562931613507369E+02	  +0.0000000000000000E+00	
  +7.1230000000000000E+03	  +3.6704576488093369E+07	  +2.3964549654021755E+07	  +0.0000000000000000E+00	  +1.1638145935800003E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7632879995306332E+06	  +5.9982638038885656E+04	  +1.1562973884156484E+02	  +0.0000000000000000E+00	
  +7.1240000000000000E+03	  +3.6710778082813449E+07	  +2.4005801944155790E+07	  +0.0000000000000000E+00	  +1.1637301404599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7632627325063429E+06	  +5.9920821176273785E+04	  +1.1563010294124416E+02	  +0.0000000000000000E+00	
  +7.1250000000000000E+03	  +3.6557138645944655E+07	  +2.3931278719080605E+07	  +0.0000000000000000E+00	  +1.1619948146400000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7632607596722203E+06	  +5.9831759260573155E+04	  +1.1562932393496038E+02	  +0.0000000000000000E+00	
  +7.1260000000000000E+03	  +3.2892716859271884E+07	  +2.1349172067541607E+07	  +0.0000000000000000E+00	  +1.0682330913000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7613235283387520E+06	  +5.6437561679613609E+04	  +1.1589859026000320E+02	  +0.0000000000000000E+00	
