,OUT||Base8||Tout,OUT||Base8||mdot
2000-01-27 10:00:00,75.0,507.0
2000-01-27 11:00:00,75.0,507.0
2000-01-27 12:00:00,75.0,507.0
2000-01-27 13:00:00,75.0,507.0
2000-01-27 14:00:00,75.0,507.0
2000-01-27 15:00:00,75.0,507.0
2000-01-27 16:00:00,75.0,507.0
2000-01-27 17:00:00,75.0,507.0
2000-01-27 18:00:00,75.0,507.0
2000-01-27 19:00:00,75.0,507.0
2000-01-27 20:00:00,75.0,507.0
2000-01-27 21:00:00,75.0,0.0
2000-01-27 22:00:00,75.0,0.0
2000-01-27 23:00:00,75.0,0.0
2000-01-28 00:00:00,75.0,0.0
2000-01-28 01:00:00,75.0,0.0
2000-01-28 02:00:00,75.0,0.0
2000-01-28 03:00:00,75.0,0.0
2000-01-28 04:00:00,75.0,0.0
2000-01-28 05:00:00,75.0,0.0
2000-01-28 06:00:00,75.0,507.0
2000-01-28 07:00:00,75.0,507.0
2000-01-28 08:00:00,75.0,507.0
2000-01-28 09:00:00,75.0,327.5901041168489
2000-01-28 10:00:00,75.0,391.8624092178513
2000-01-28 11:00:00,75.0,507.0
2000-01-28 12:00:00,75.0,507.0
2000-01-28 13:00:00,75.0,507.0
2000-01-28 14:00:00,75.0,507.0
2000-01-28 15:00:00,75.0,507.0
2000-01-28 16:00:00,75.0,507.0
2000-01-28 17:00:00,75.0,371.56455027097525
2000-01-28 18:00:00,75.0,318.56210083969023
2000-01-28 19:00:00,75.0,426.7771166853881
2000-01-28 20:00:00,75.0,327.8966829644839
2000-01-28 21:00:00,75.0,0.0
2000-01-28 22:00:00,75.0,0.0
2000-01-28 23:00:00,75.0,0.0
2000-01-29 00:00:00,75.0,0.0
2000-01-29 01:00:00,75.0,0.0
2000-01-29 02:00:00,75.0,0.0
2000-01-29 03:00:00,75.0,0.0
2000-01-29 04:00:00,75.0,0.0
2000-01-29 05:00:00,75.0,0.0
2000-01-29 06:00:00,75.0,507.0
2000-01-29 07:00:00,75.0,507.0
2000-01-29 08:00:00,75.0,507.0
2000-01-29 09:00:00,75.0,276.1871198518592
2000-01-29 10:00:00,75.0,346.22544505886356
2000-01-29 11:00:00,75.0,507.0
2000-01-29 12:00:00,75.0,507.0
2000-01-29 13:00:00,75.0,507.0
2000-01-29 14:00:00,75.0,507.0
2000-01-29 15:00:00,75.0,507.0
2000-01-29 16:00:00,75.0,507.0
2000-01-29 17:00:00,75.0,308.9652387694638
2000-01-29 18:00:00,75.0,210.92615818834255
2000-01-29 19:00:00,75.0,284.1307551197706
2000-01-29 20:00:00,75.0,206.6915135639662
2000-01-29 21:00:00,75.0,0.0
2000-01-29 22:00:00,75.0,0.0
2000-01-29 23:00:00,75.0,0.0
2000-01-30 00:00:00,75.0,0.0
2000-01-30 01:00:00,75.0,0.0
2000-01-30 02:00:00,75.0,0.0
2000-01-30 03:00:00,75.0,0.0
2000-01-30 04:00:00,75.0,0.0
2000-01-30 05:00:00,75.0,0.0
2000-01-30 06:00:00,75.0,507.0
2000-01-30 07:00:00,75.0,507.0
2000-01-30 08:00:00,75.0,507.0
2000-01-30 09:00:00,75.0,507.0
2000-01-30 10:00:00,75.0,507.0
2000-01-30 11:00:00,75.0,507.0
2000-01-30 12:00:00,75.0,507.0
2000-01-30 13:00:00,75.0,478.0490723484611
2000-01-30 14:00:00,75.0,507.0
2000-01-30 15:00:00,75.0,507.0
2000-01-30 16:00:00,75.0,507.0
2000-01-30 17:00:00,75.0,507.0
2000-01-30 18:00:00,75.0,414.63652193187266
2000-01-30 19:00:00,75.0,140.72974034450323
2000-01-30 20:00:00,75.0,0.0
2000-01-30 21:00:00,75.0,0.0
2000-01-30 22:00:00,75.0,0.0
2000-01-30 23:00:00,75.0,0.0
2000-01-31 00:00:00,75.0,0.0
2000-01-31 01:00:00,75.0,0.0
2000-01-31 02:00:00,75.0,0.0
2000-01-31 03:00:00,75.0,0.0
2000-01-31 04:00:00,75.0,0.0
2000-01-31 05:00:00,75.0,0.0
2000-01-31 06:00:00,75.0,507.0
2000-01-31 07:00:00,75.0,507.0
2000-01-31 08:00:00,75.0,507.0
2000-01-31 09:00:00,75.0,507.0
2000-01-31 10:00:00,75.0,507.0
2000-01-31 11:00:00,75.0,496.35608663574055
2000-01-31 12:00:00,75.0,468.37804393259364
2000-01-31 13:00:00,75.0,462.5500918612994
2000-01-31 14:00:00,75.0,507.0
2000-01-31 15:00:00,75.0,499.6512915308618
2000-01-31 16:00:00,75.0,507.0
2000-01-31 17:00:00,75.0,507.0
2000-01-31 18:00:00,75.0,456.05992473984116
2000-01-31 19:00:00,75.0,214.11715035510855
2000-01-31 20:00:00,75.0,206.6164846340492
2000-01-31 21:00:00,75.0,0.0
2000-01-31 22:00:00,75.0,0.0
2000-01-31 23:00:00,75.0,0.0
2000-02-01 00:00:00,75.0,0.0
