,QDHtot_kW,Tindoor0_Cdeg,Tindoor1_Cdeg,QDHapt0_W,QDHapt1_W,Tthermo0_Cdeg,Tthermo1_Cdeg,TsetP_Cdeg,COG_MDOTtoTES_kgs,COG_MDOTfromTES_kgs,COG_MDOTtoLOAD_kgs,HOB_Q_kW,HOB_Flag,HOB_mdotOUT
2000-01-01 16:00:00,43682.68203453532,20.33486440294962,20.09206008954357,1273.885475298318,1189.481814115949,20.0,20.0,75.69999999999999,71.37886590311778,0.0,435.6211340968822,0.0,1.0,0.0
2000-01-01 17:00:00,26662.76302525857,20.53948026967613,20.62483631520942,764.0244787009966,713.8398919808881,20.0,20.0,76.24,241.10828900012737,0.0,265.8917109998726,779.115891571814,1.0,265.8917109998726
2000-01-01 18:00:00,19262.984709948258,20.60314428604979,20.73581652043723,509.6358827149655,594.1653258792246,20.0,20.0,76.78,314.90183078020505,0.0,192.09816921979498,997.1124410790326,1.0,192.09816921979498
2000-01-01 19:00:00,18923.966571115507,20.65605580104548,20.85303262594123,509.7623761542911,593.450905254598,20.0,20.0,77.32,318.2826549249057,0.0,188.71734507509433,1406.1480355421347,1.0,188.71734507509433
2000-01-01 20:00:00,19498.9226300367,20.76671358717717,20.90299219686528,510.3939472163465,593.1083044526993,20.0,20.0,77.5,312.5489637049176,0.0,194.45103629508247,1888.415128000414,1.0,194.45103629508247
2000-01-01 21:00:00,0.0,19.44783433323815,19.44412185972225,5.75153043e-316,1.13505578e-315,20.0,20.0,77.68,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-01 22:00:00,0.0,19.19871205542404,19.16643524198709,5.7515407e-316,1.13505689e-315,20.0,20.0,77.86,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-01 23:00:00,0.0,18.80645744698863,18.76714716335672,5.75153043e-316,1.13505578e-315,20.0,20.0,77.86,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-02 00:00:00,0.0,18.55668857662218,18.51802334472482,5.75153043e-316,1.1350561e-315,20.0,20.0,78.04,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-02 01:00:00,0.0,18.06533448779235,18.02652559883425,5.75153043e-316,1.13505578e-315,20.0,20.0,78.04,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-02 02:00:00,0.0,17.89099906530511,17.8552238967062,5.75153043e-316,1.13505586e-315,20.0,20.0,78.04,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 03:00:00,0.0,17.78570020273881,17.75313487145889,5.75153043e-316,1.13505578e-315,20.0,20.0,78.22,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 04:00:00,0.0,17.71700675331308,17.68607339364864,5.7515328e-316,1.13505578e-315,20.0,20.0,78.22,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 05:00:00,0.0,17.63640499983761,17.60624878770275,5.7515407e-316,1.13505681e-315,20.0,20.0,78.22,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 06:00:00,33137.01897071922,20.30685683438904,20.25672131210904,967.5540360661053,910.7665612812406,20.0,20.0,78.4,176.54442556445227,0.0,330.4555744355477,4454.184251370791,1.0,330.4555744355477
2000-01-02 07:00:00,29444.214934041123,20.38308670024674,20.51347491648733,770.0481052132296,894.3988683669893,20.0,20.0,78.4,213.37054080108413,0.0,293.62945919891587,4179.051915102657,1.0,293.62945919891587
2000-01-02 08:00:00,26162.262229709846,20.5800652521199,20.60413804704293,643.23234368174,797.0405587905715,20.0,20.0,78.4,246.09948262705933,0.0,260.9005173729407,3713.2405234586477,1.0,260.9005173729407
2000-01-02 09:00:00,49580.70690429392,20.03307522117618,19.96743524951534,1356.308406343269,1445.51316205595,20.0,20.0,78.58000000000001,12.561408663187695,0.0,494.43859133681235,7037.04780734206,1.0,494.43859133681235
2000-01-02 10:00:00,55532.05444639417,20.09399938260538,20.0944604091748,1514.613286074915,1537.70198011756,20.0,20.0,78.58000000000001,0.0,46.7878035409833,507.0,7597.841160000027,1.0,507.0
2000-01-02 11:00:00,47078.5157749181,20.08707989380876,20.0847949984378,1335.434922746462,1324.753417829119,20.0,20.0,78.58000000000001,37.51425694848274,0.0,469.48574305151726,7035.657007080897,1.0,469.48574305151726
2000-01-02 12:00:00,46516.25500579984,20.12797397514837,20.07656690194641,1283.593007269456,1251.690850947325,20.0,20.0,78.58000000000001,43.12134567317423,0.0,463.8786543268258,6951.629848303317,1.0,463.8786543268258
2000-01-02 13:00:00,44104.738540705475,20.18425507393937,20.07747704020587,1284.260111118252,1227.854342108943,20.0,20.0,78.58000000000001,67.1699500280333,0.0,439.83004997196673,6591.2403492739195,1.0,439.83004997196673
2000-01-02 14:00:00,47750.17342006204,20.07998019223646,20.07858020716085,1319.467768795407,1344.069022402881,20.0,20.0,79.12,30.81621892811355,0.0,476.18378107188653,7136.033001089588,1.0,476.18378107188653
2000-01-02 15:00:00,50303.00162589388,20.08185695388891,20.0797306774978,1402.014819228589,1399.222590986386,20.0,20.0,79.66,5.35839751239415,0.0,501.64160248760595,8651.471601814059,1.0,501.64160248760595
2000-01-02 16:00:00,49560.61414888063,20.08431196678574,20.07968717735365,1439.271694770487,1448.479191138641,20.0,20.0,80.2,12.76178163665448,0.0,494.23821836334554,9640.986308441366,1.0,494.23821836334554
2000-01-02 17:00:00,51140.994270278316,20.07992587644463,20.07753594090063,1424.311861090456,1428.956464710672,20.0,20.0,80.38,0.0,2.9983994858946343,507.0,11035.970400000007,1.0,507.0
2000-01-02 18:00:00,43179.871697315226,20.16987101652712,20.06664711095349,1269.605943447954,1204.495149351558,20.0,20.0,80.74000000000001,76.3930912008562,0.0,430.6069087991438,9697.560398854694,1.0,430.6069087991438
2000-01-02 19:00:00,24341.166827110115,20.66683513101095,20.60624742914496,636.0527427848542,702.9361627848759,20.0,20.0,80.92,264.26017257630946,0.0,242.73982742369063,5832.4651869985755,1.0,242.73982742369063
2000-01-02 20:00:00,21829.38233386466,20.79557022240101,20.56629679774898,636.1549205147153,587.34192189545,20.0,20.0,80.92,289.3086897139027,0.0,217.69131028609735,5394.634483157014,1.0,217.69131028609735
2000-01-02 21:00:00,0.0,19.26862510894307,19.19160519187979,5.75153043e-316,1.13505578e-315,20.0,20.0,80.92,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 22:00:00,0.0,19.04590356494783,19.00229723529976,5.75153043e-316,1.13505578e-315,20.0,20.0,80.92,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 23:00:00,0.0,18.62574886553634,18.60570546335187,5.75153043e-316,1.13505681e-315,20.0,20.0,80.56,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 00:00:00,0.0,18.33218071795197,18.31566442358823,5.75153043e-316,1.13505681e-315,20.0,20.0,80.38,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 01:00:00,0.0,17.88278725929524,17.86240889910628,5.75153043e-316,1.13505681e-315,20.0,20.0,80.02,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 02:00:00,0.0,17.74158005950166,17.72773160777752,5.7515407e-316,1.13505578e-315,20.0,20.0,80.38,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-03 03:00:00,0.0,17.64753390402515,17.63301337219406,5.7515407e-316,1.13505681e-315,20.0,20.0,80.92,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-03 04:00:00,0.0,17.5313142546866,17.51611481151624,5.75153913e-316,1.13505578e-315,20.0,20.0,81.28,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-03 05:00:00,0.0,17.45519676052223,17.44073208073831,5.75153043e-316,1.1350561e-315,20.0,20.0,80.92,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-03 06:00:00,33628.20183105065,20.27598379248608,20.14357059002352,965.3427164949674,1004.928770267694,20.0,20.0,80.38,171.64615410514725,0.0,335.3538458948528,8310.443897581858,1.0,335.3538458948528
2000-01-03 07:00:00,37358.69572791658,20.5603515924056,20.91711922043487,960.3649435133277,1187.501449720507,20.0,20.0,80.02,134.4441805447475,0.0,372.5558194552525,8390.21039208951,1.0,372.5558194552525
2000-01-03 08:00:00,37319.69646237306,20.62716090137923,21.1300718790806,856.1457856139285,1187.341376089972,20.0,20.0,80.38,134.8330967810686,0.0,372.16690321893145,7820.611097509718,1.0,372.16690321893145
2000-01-03 09:00:00,56707.91269275112,19.96683847972187,20.03885838515198,1526.658679320401,1635.004895758823,20.0,20.0,80.56,0.0,58.513931125923975,507.0,11417.98475999999,1.0,507.0
2000-01-03 10:00:00,61469.94649821362,20.10127299774579,20.09604477912975,1663.951246684957,1653.574424308298,20.0,20.0,80.92,0.0,106.00283222697318,507.0,14267.125997703735,1.0,613.0028322269732
2000-01-03 11:00:00,51047.72430137946,20.09136266240512,20.08870322692126,1466.134624903819,1417.791164043225,20.0,20.0,80.02,0.0,2.068274142276509,507.0,12615.281989712656,1.0,509.0682741422765
2000-01-03 12:00:00,44971.01640861933,20.08331208295606,20.08188144808847,1327.33686366281,1287.798838265526,20.0,20.0,79.12,58.53108149537188,0.0,448.46891850462816,9424.000282159068,1.0,448.46891850462816
2000-01-03 13:00:00,45223.57750136255,20.15652175010143,20.07221921578511,1272.999757941882,1189.135293202809,20.0,20.0,78.22,56.01244150951417,0.0,450.98755849048587,7777.8757497456445,1.0,450.98755849048587
2000-01-03 14:00:00,47323.028399913106,20.08032986891786,20.07787726112108,1309.339180649466,1305.183885669288,20.0,20.0,78.94,35.07587949466339,0.0,471.92412050533665,6361.027466361789,1.0,471.92412050533665
2000-01-03 15:00:00,48984.80398348632,20.0828535537397,20.07939820045825,1382.205928054686,1357.221519080044,20.0,20.0,79.48,18.50399034705541,0.0,488.49600965294457,8056.686527844466,1.0,488.49600965294457
2000-01-03 16:00:00,49993.4750552016,20.08367533136711,20.08126226368148,1412.996763300049,1402.726727928928,20.0,20.0,80.2,8.445119972961137,0.0,498.55488002703885,9349.539260513477,1.0,498.55488002703885
2000-01-03 17:00:00,49697.06875216791,20.07779876793056,20.07628095798732,1384.614903338233,1372.419190288235,20.0,20.0,80.2,11.40100188889736,0.0,495.5989981111027,10787.802511684,1.0,495.5989981111027
2000-01-03 18:00:00,44276.59947285908,20.26985226633198,20.13088316207576,1273.751789341461,1172.696245730609,20.0,20.0,80.2,65.45608424229818,0.0,441.5439157577019,9611.174723081054,1.0,441.5439157577019
2000-01-03 19:00:00,26160.20924446418,20.80492986012722,20.72449304266339,765.601570599106,707.1651056001406,20.0,20.0,80.2,246.1199558150431,0.0,260.88004418495694,5678.628097782797,1.0,260.88004418495694
2000-01-03 20:00:00,21804.767732658835,20.43724208550256,20.35790272519863,638.8586769975389,591.1072752234545,20.0,20.0,80.2,289.55415633790943,0.0,217.44584366209054,4733.18716816146,1.0,217.44584366209054
2000-01-03 21:00:00,0.0,19.56529596428473,19.53081587531582,5.75153913e-316,1.13505578e-315,20.0,20.0,80.2,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 22:00:00,0.0,19.30004180787967,19.27649943455111,5.7515407e-316,1.13505681e-315,20.0,20.0,80.2,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-03 23:00:00,0.0,18.82556169525477,18.82698146295068,5.75153043e-316,1.13505578e-315,20.0,20.0,79.48,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 00:00:00,0.0,18.53780484412108,18.54329452217526,5.75153043e-316,1.13505578e-315,20.0,20.0,78.94,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 01:00:00,0.0,18.11246569191314,18.11553556058128,5.7515407e-316,1.13505681e-315,20.0,20.0,78.22,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 02:00:00,0.0,17.90833126761828,17.91080259363918,5.75153043e-316,1.13505578e-315,20.0,20.0,79.48,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 03:00:00,0.0,17.79316020488149,17.79601977553028,5.75153043e-316,1.13505578e-315,20.0,20.0,80.56,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 04:00:00,0.0,17.68630907157701,17.6891926142634,5.75153043e-316,1.13505578e-315,20.0,20.0,81.82,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 05:00:00,0.0,17.57498392945055,17.57770548177989,5.75153043e-316,1.13505578e-315,20.0,20.0,82.53999999999999,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-04 06:00:00,35179.0402493903,20.19766498918519,20.24765198406358,968.7036402136397,1010.558489618075,20.0,20.0,83.25999999999999,156.18057463203107,0.0,350.8194253679689,11072.717064010985,1.0,350.8194253679689
2000-01-04 07:00:00,38232.93853476038,20.48536739035386,20.91606871441635,964.0610872674893,1191.571038297616,20.0,20.0,83.98,125.72588246281737,0.0,381.27411753718263,13183.071146647926,1.0,381.27411753718263
2000-01-04 08:00:00,36213.03570129781,20.59762796800013,21.14015644212893,859.0671946053396,1190.182271657831,20.0,20.0,84.52,145.8691594343745,0.0,361.1308405656256,13575.00941349723,1.0,361.1308405656256
2000-01-04 09:00:00,60306.5748319757,19.96647473857598,19.93059451762544,1697.537719528625,1758.068583403498,20.0,20.0,85.24,0.0,94.40122580021297,507.0,20204.315039999994,1.0,507.0
2000-01-04 10:00:00,66172.96709082361,20.10955410862422,20.10805486484223,1830.173656742058,1854.471108182012,20.0,20.0,85.78,0.0,152.90323002305828,507.0,21732.37247999999,1.0,507.0
2000-01-04 11:00:00,51750.117688117185,20.10050932820813,20.09554735729399,1547.117361359498,1476.795701270362,20.0,20.0,86.32,0.0,9.072821240999653,507.0,23287.827344325844,1.0,516.0728212409997
2000-01-04 12:00:00,55191.611758338724,20.09333119802021,20.09216633624236,1524.677980106812,1489.565632566111,20.0,20.0,86.68,0.0,43.39277322319398,507.0,24024.458639999986,1.0,507.0
2000-01-04 13:00:00,52403.00593924154,20.09338821182922,20.08960115080281,1530.383824587622,1497.905496675003,20.0,20.0,87.22,0.0,15.583683375603004,507.0,24788.487360000017,1.0,507.0
2000-01-04 14:00:00,58372.45384944065,20.09456486323801,20.09175762905287,1665.813987590274,1647.0134268065,20.0,20.0,88.30000000000001,0.0,75.1133996718503,507.0,25934.53044,1.0,507.0
2000-01-04 15:00:00,63086.58884433531,20.09635255585602,20.08886280369298,1747.410514639596,1733.56561020057,20.0,20.0,89.56,0.0,122.12463472273254,507.0,28226.616600000027,1.0,507.0
2000-01-04 16:00:00,64469.50955143369,20.09443922228698,20.09704983574065,1821.02384118589,1810.295632666149,20.0,20.0,90.64,0.0,135.91567178161856,507.0,30900.71712000001,1.0,507.0
2000-01-04 17:00:00,66470.60374476726,20.0964681711275,20.09631377143188,1811.134097900982,1795.264586435385,20.0,20.0,91.17999999999999,0.0,155.87138148980506,507.0,33192.80328,1.0,507.0
2000-01-04 18:00:00,55400.003815334,20.09182545882445,20.08462710733454,1591.758983430607,1564.810112997239,20.0,20.0,91.9,0.0,45.47094196100707,507.0,34338.84635999999,1.0,507.0
2000-01-04 19:00:00,24606.18807259455,20.44682765976414,20.6253097604249,731.4249496322286,664.4842361823501,20.0,20.0,92.44,261.6172749760164,0.0,245.38272502398354,17359.208269461684,1.0,245.38272502398354
2000-01-04 20:00:00,29686.601900131296,20.77474585738021,20.56947576203334,924.6391917388936,749.3388955773197,20.0,20.0,92.62,210.95336126571823,0.0,296.0466387342818,21612.54144669531,1.0,296.0466387342818
2000-01-04 21:00:00,0.0,19.26629356143774,19.04190159456217,5.75153043e-316,1.1350561e-315,20.0,20.0,92.97999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-04 22:00:00,0.0,18.85028961726103,18.72671542855723,5.75153043e-316,1.13505578e-315,20.0,20.0,93.16,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-04 23:00:00,0.0,18.3852280422692,18.32631589255993,5.75153043e-316,1.13505578e-315,20.0,20.0,93.16,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 00:00:00,0.0,17.92975805656663,17.89575276202323,5.75153123e-316,1.1350561e-315,20.0,20.0,93.33999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 01:00:00,0.0,17.454727862634,17.42162241941699,5.7515407e-316,1.13505681e-315,20.0,20.0,93.33999999999999,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 02:00:00,0.0,17.30318548573915,17.27049001702772,5.75153043e-316,1.13505578e-315,20.0,20.0,93.52,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 03:00:00,0.0,17.19280560256815,17.16346217212352,5.75153913e-316,1.13505681e-315,20.0,20.0,93.69999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 04:00:00,0.0,17.07043596894251,17.04284887158039,5.75153043e-316,1.13505681e-315,20.0,20.0,93.88,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 05:00:00,0.0,16.96233499937825,16.93569088356624,5.75153043e-316,1.13505681e-315,20.0,20.0,93.52,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-05 06:00:00,42880.763633641836,20.05273416567844,20.15312146217424,1196.871034023108,1210.202256568326,20.0,20.0,93.33999999999999,79.37591615214419,0.0,427.6240838478558,33151.437365561535,1.0,427.6240838478558
2000-01-05 07:00:00,43618.484639453054,20.62827778406189,20.40688592140177,1259.276853469796,1159.118414021164,20.0,20.0,92.97999999999999,72.01906794092409,0.0,434.9809320590759,33394.02553053099,1.0,434.9809320590759
2000-01-05 08:00:00,43242.379486136124,20.92431440088504,20.66581761831957,1266.727532672093,1171.653224569173,20.0,20.0,92.44,75.7697385907837,0.0,431.23026140921627,32456.235139176428,1.0,431.23026140921627
2000-01-05 09:00:00,69090.96677129807,19.65918653676888,19.56275507726678,1898.760632642233,1915.910044802968,20.0,20.0,92.08,0.0,182.0026870826966,507.0,37012.946879999996,1.0,507.0
2000-01-05 10:00:00,66787.2225453771,19.7807075673176,19.49940658829358,2000.0,1881.319364654268,20.0,20.0,91.53999999999999,0.0,159.02883049628306,507.0,36248.91816,1.0,507.0
2000-01-05 11:00:00,64112.510547597485,20.0103434485998,19.88833638806492,1856.5494987878,1858.854598526873,20.0,20.0,90.82000000000001,0.0,132.35553527756264,507.0,35102.87507999998,1.0,507.0
2000-01-05 12:00:00,63469.336609098726,20.10636457726922,20.10731193950445,1765.132153866462,1802.557812845514,20.0,20.0,89.92,0.0,125.94154814425885,507.0,33574.817640000016,1.0,507.0
2000-01-05 13:00:00,61181.54572263703,20.1004175489146,20.10376538347391,1686.364716366704,1702.800775968652,20.0,20.0,89.2,0.0,103.12678462403825,507.0,31664.745840000007,1.0,507.0
2000-01-05 14:00:00,65031.93065492625,20.10447538892531,20.06991009520957,1816.720872723072,1818.119100473108,20.0,20.0,89.92,0.0,141.5243594252424,507.0,30136.688400000006,1.0,507.0
2000-01-05 15:00:00,63741.631975832184,20.10395395597998,19.96569001519228,1876.164396978725,1804.484978650897,20.0,20.0,90.82000000000001,0.0,128.6569861836559,507.0,31664.745840000007,1.0,507.0
2000-01-05 16:00:00,64760.30827630073,20.09791793780446,19.85844406875405,1913.957835290024,1797.884662465166,20.0,20.0,91.53999999999999,0.0,138.81563269120173,507.0,33574.817640000016,1.0,507.0
2000-01-05 17:00:00,68688.62886303544,20.10637175315652,19.84127080551806,1899.651778239362,1796.232678057668,20.0,20.0,92.08,0.0,177.9904129337431,507.0,35102.87507999998,1.0,507.0
2000-01-05 18:00:00,59817.95891976113,20.09339510978381,20.09593292623471,1645.576298587331,1728.278349389551,20.0,20.0,92.44,0.0,89.52855297156898,507.0,36248.91816,1.0,507.0
2000-01-05 19:00:00,27769.445817501975,20.61652441239715,20.67992838114255,721.4769213146315,822.4069907245905,20.0,20.0,92.97999999999999,230.0720066431935,0.0,276.92799335680644,20216.80691854136,1.0,276.92799335680644
2000-01-05 20:00:00,26734.1387450481,20.60647071982103,20.48321670660688,811.8354226461705,744.7008506803013,20.0,20.0,91.9,240.3965018445562,0.0,266.60349815544384,20065.7203341508,1.0,266.60349815544384
2000-01-05 21:00:00,0.0,19.05308239337427,18.95905343410548,5.75153913e-316,1.1350561e-315,20.0,20.0,90.64,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 22:00:00,0.0,18.79315007652797,18.72262861609574,5.7515407e-316,1.1350561e-315,20.0,20.0,89.56,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-05 23:00:00,0.0,18.34104594202095,18.27339524010706,5.75153913e-316,1.13505681e-315,20.0,20.0,88.48,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 00:00:00,0.0,18.07540280825538,17.97975354641141,5.75153043e-316,1.13505578e-315,20.0,20.0,87.58000000000001,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-06 01:00:00,0.0,17.61178586211475,17.58163289486016,5.75153043e-316,1.13505578e-315,20.0,20.0,86.5,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 02:00:00,0.0,17.4929411357375,17.45617523629355,5.7515328e-316,1.13505578e-315,20.0,20.0,85.05999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 03:00:00,0.0,17.47755606034255,17.42200525003105,5.75153913e-316,1.13505578e-315,20.0,20.0,83.44,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 04:00:00,0.0,17.46369171807269,17.409636808282,5.75153043e-316,1.13505578e-315,20.0,20.0,82.0,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 05:00:00,0.0,17.40472851160797,17.35554465977574,5.75153913e-316,1.13505578e-315,20.0,20.0,81.64,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 06:00:00,31697.108147147246,20.23739686121698,20.10819349147166,947.219641387651,917.1187053869579,20.0,20.0,81.1,190.90379080336743,0.0,316.0962091966326,8785.906778468772,1.0,316.0962091966326
2000-01-06 07:00:00,33243.01305823139,20.50099429679975,20.68296167414147,936.8176706049687,863.8870746990401,20.0,20.0,80.74000000000001,175.48741023340605,0.0,331.5125897665939,8465.041374654062,1.0,331.5125897665939
2000-01-06 08:00:00,34259.64302695916,20.57433415961407,21.39211229373382,839.9462705166111,1162.437464106425,20.0,20.0,81.1,165.34917056224643,0.0,341.6508294377536,8209.06313543176,1.0,341.6508294377536
2000-01-06 09:00:00,59459.69747001539,19.96996704881475,19.96374197999483,1567.783096176092,1765.553001089402,20.0,20.0,81.28,0.0,85.95582685291306,507.0,12946.042199999989,1.0,507.0
2000-01-06 10:00:00,61109.26831473601,20.1057710795536,20.1058982232285,1685.897875543127,1767.061486126728,20.0,20.0,81.64,0.0,102.40600547521386,507.0,16020.113824412862,1.0,609.4060054752139
2000-01-06 11:00:00,53450.03932579044,20.09445743446965,20.09221498592905,1477.997169852771,1432.302390057545,20.0,20.0,81.64,0.0,26.025118059923702,507.0,14815.454477480303,1.0,533.0251180599237
2000-01-06 12:00:00,48978.42183313758,20.08981408050885,20.08878185723393,1407.313733415638,1391.480634866676,20.0,20.0,81.46000000000001,18.567635696864105,0.0,488.43236430313596,13575.997103100237,1.0,488.43236430313596
2000-01-06 13:00:00,50471.89530035813,20.08100218618794,20.08171902020314,1362.953154354724,1350.77610975094,20.0,20.0,81.46000000000001,3.6741224042923117,0.0,503.32587759570777,13610.716918557004,1.0,503.32587759570777
2000-01-06 14:00:00,53518.251411431935,20.08755010501028,20.09014486853227,1465.90842249566,1462.116143603501,20.0,20.0,81.82,0.0,26.70535619351906,507.0,13710.070920000018,1.0,507.0
2000-01-06 15:00:00,54070.301066310814,20.08625480691814,20.0880343454464,1505.170163746669,1503.641813450533,20.0,20.0,82.36,0.0,32.21061561273691,507.0,14474.099639999986,1.0,507.0
2000-01-06 16:00:00,56378.03998095289,20.08931160354263,20.09035512515094,1542.555337189757,1542.246204203859,20.0,20.0,82.72,0.0,55.2243088292585,507.0,15620.14272,1.0,507.0
2000-01-06 17:00:00,53519.96241163311,20.08600028631325,20.08698544854661,1556.571801215506,1556.204099617831,20.0,20.0,83.62,0.0,26.722418970072116,507.0,16384.17144,1.0,507.0
2000-01-06 18:00:00,49575.57513190169,20.07559295261516,20.0714269176557,1356.452822677524,1346.202190879161,20.0,20.0,84.52,12.612584744969233,0.0,494.3874152550308,17839.139308620168,1.0,494.3874152550308
2000-01-06 19:00:00,26075.884995194298,20.61301326960293,20.4954647305593,754.9223603531975,690.4882355745337,20.0,20.0,85.41999999999999,246.96087087300748,0.0,260.03912912699246,10362.746523883616,1.0,260.03912912699246
