,QDHtot_kW,Tindoor0_Cdeg,Tindoor1_Cdeg,QDHapt0_W,QDHapt1_W,Tthermo0_Cdeg,Tthermo1_Cdeg,TsetP_Cdeg,COG_MDOTtoTES_kgs,COG_MDOTfromTES_kgs,COG_MDOTtoLOAD_kgs,HOB_Q_kW,HOB_Flag,HOB_mdotOUT
2000-01-06 00:00:00,0.0,18.19490832253893,18.07946388186404,5.90070506e-316,9.89508707e-316,22.0,22.0,87.58000000000001,506.99999999999994,0.0,0.0,0.0,1.0,0.0
2000-01-06 01:00:00,0.0,17.73725956117334,17.67295854755193,5.9007114e-316,9.895076e-316,22.0,22.0,86.5,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 02:00:00,0.0,17.61549635204721,17.54464786932016,5.90070743e-316,9.89508707e-316,22.0,22.0,85.05999999999999,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 03:00:00,0.0,17.58795346218071,17.5079841952668,5.9007035e-316,9.89508707e-316,22.0,22.0,83.44,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 04:00:00,0.0,17.56852422157071,17.49276802029426,5.9007035e-316,9.89508707e-316,22.0,22.0,82.0,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-06 05:00:00,0.0,17.50662035911823,17.43572092088796,5.90070506e-316,9.89508944e-316,22.0,22.0,81.64,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-06 06:00:00,50721.33145026292,21.62784669391128,21.46248632441074,1434.551059017523,1416.203498100407,22.0,22.0,81.1,1.1866455953961048,0.0,505.8133544046039,14059.102418210145,-1.0,505.8133544046039
2000-01-06 07:00:00,62274.61849142889,21.93911037878676,21.83432412571452,1730.597389685999,1833.94599579584,20.0,20.0,80.74000000000001,0.0,114.02734239694003,507.0,0.0,1.0,0.0
2000-01-06 08:00:00,57374.5086936537,22.11333518408779,22.11486049159062,1556.533300860425,1603.379677055718,20.0,20.0,81.1,0.0,65.16149241092204,507.0,12182.01348000002,1.0,507.0
2000-01-06 09:00:00,55350.70522063604,19.96198540476338,19.91602984604152,1529.925925788531,1538.21701565934,20.0,20.0,81.28,0.0,44.97931670515107,507.0,12946.042199999989,1.0,507.0
